time_ps,mindist_nm
4.854000e+04,1.317155e-01
4.855000e+04,1.331167e-01
4.856000e+04,1.329701e-01
4.857000e+04,1.343541e-01
4.858000e+04,1.345846e-01
4.859000e+04,1.308016e-01
4.860000e+04,1.294335e-01
4.861000e+04,1.352404e-01
4.862000e+04,1.314839e-01
4.863000e+04,1.331392e-01
4.864000e+04,1.348407e-01
4.865000e+04,1.309809e-01
4.866000e+04,1.300692e-01
4.867000e+04,1.335441e-01
4.868000e+04,1.308932e-01
4.869000e+04,1.319508e-01
4.870000e+04,1.332741e-01
4.871000e+04,1.321250e-01
4.872000e+04,1.336038e-01
4.873000e+04,1.342163e-01
4.874000e+04,1.350074e-01
4.875000e+04,1.335889e-01
4.876000e+04,1.314001e-01
4.877000e+04,1.322459e-01
4.878000e+04,1.308740e-01
4.879000e+04,1.324651e-01
4.880000e+04,1.331165e-01
4.881000e+04,1.306293e-01
4.882000e+04,1.359632e-01
4.883000e+04,1.340521e-01
4.884000e+04,1.347629e-01
4.885000e+04,1.344952e-01
4.886000e+04,1.357385e-01
4.887000e+04,1.297728e-01
4.888000e+04,1.304455e-01
4.889000e+04,1.342909e-01
4.890000e+04,1.340521e-01
4.891000e+04,1.321930e-01
4.892000e+04,1.349112e-01
4.893000e+04,1.379675e-01
4.894000e+04,1.349481e-01
4.895000e+04,1.357828e-01
4.896000e+04,1.343505e-01
4.897000e+04,1.338395e-01
4.898000e+04,1.353886e-01
4.899000e+04,1.320189e-01
4.900000e+04,1.276674e-01
4.901000e+04,1.377279e-01
4.902000e+04,1.313241e-01
4.903000e+04,1.305258e-01
4.904000e+04,1.280038e-01
4.905000e+04,1.326838e-01
4.906000e+04,1.343317e-01
4.907000e+04,1.331165e-01
4.908000e+04,1.333302e-01
4.909000e+04,1.329135e-01
4.910000e+04,1.307325e-01
4.911000e+04,1.348296e-01
4.912000e+04,1.375391e-01
4.913000e+04,1.329999e-01
4.914000e+04,1.314153e-01
4.915000e+04,1.317801e-01
4.916000e+04,1.328344e-01
4.917000e+04,1.353882e-01
4.918000e+04,1.306483e-01
4.919000e+04,1.316282e-01
4.920000e+04,1.334278e-01
4.921000e+04,1.313620e-01
4.922000e+04,1.334653e-01
4.923000e+04,1.329962e-01
4.924000e+04,1.341828e-01
4.925000e+04,1.334691e-01
4.926000e+04,1.300193e-01
4.927000e+04,1.323254e-01
4.928000e+04,1.343317e-01
4.929000e+04,1.360184e-01
4.930000e+04,1.349777e-01
4.931000e+04,1.333680e-01
4.932000e+04,1.348965e-01
4.933000e+04,1.372481e-01
4.934000e+04,1.368101e-01
4.935000e+04,1.337535e-01
4.936000e+04,1.331840e-01
4.937000e+04,1.312480e-01
4.938000e+04,1.321703e-01
4.939000e+04,1.339143e-01
4.940000e+04,1.312249e-01
4.941000e+04,1.370767e-01
4.942000e+04,1.316244e-01
4.943000e+04,1.350742e-01
4.944000e+04,1.330374e-01
4.945000e+04,1.317155e-01
4.946000e+04,1.288138e-01
4.947000e+04,1.350370e-01
4.948000e+04,1.354474e-01
4.949000e+04,1.331541e-01
4.950000e+04,1.323368e-01
4.951000e+04,1.319015e-01
4.952000e+04,1.324161e-01
4.953000e+04,1.367369e-01
4.954000e+04,1.319316e-01
4.955000e+04,1.318560e-01
4.956000e+04,1.283861e-01
4.957000e+04,1.327140e-01
4.958000e+04,1.355764e-01
4.959000e+04,1.338395e-01
4.960000e+04,1.327064e-01
4.961000e+04,1.336153e-01
4.962000e+04,1.323064e-01
4.963000e+04,1.320000e-01
4.964000e+04,1.333754e-01
4.965000e+04,1.325482e-01
4.966000e+04,1.321591e-01
4.967000e+04,1.316246e-01
4.968000e+04,1.321325e-01
4.969000e+04,1.342313e-01
4.970000e+04,1.315827e-01
4.971000e+04,1.314152e-01
4.972000e+04,1.297152e-01
4.973000e+04,1.371860e-01
4.974000e+04,1.329962e-01
4.975000e+04,1.294722e-01
4.976000e+04,1.348222e-01
4.977000e+04,1.307403e-01
4.978000e+04,1.323216e-01
4.979000e+04,1.335402e-01
4.980000e+04,1.302538e-01
4.981000e+04,1.329738e-01
4.982000e+04,1.324425e-01
4.983000e+04,1.317727e-01
4.984000e+04,1.301193e-01
4.985000e+04,1.360992e-01
4.986000e+04,1.297497e-01
4.987000e+04,1.317460e-01
4.988000e+04,1.325443e-01
4.989000e+04,1.296649e-01
4.990000e+04,1.331353e-01
4.991000e+04,1.327744e-01
4.992000e+04,1.334654e-01
4.993000e+04,1.340932e-01
4.994000e+04,1.335439e-01
4.995000e+04,1.316777e-01
4.996000e+04,1.315828e-01
4.997000e+04,1.341194e-01
4.998000e+04,1.305528e-01
4.999000e+04,1.304799e-01
5.000000e+04,1.315523e-01
5.001000e+04,1.347331e-01
5.002000e+04,1.327479e-01
5.003000e+04,1.312630e-01
5.004000e+04,1.341827e-01
5.005000e+04,1.313354e-01
5.006000e+04,1.305679e-01
5.007000e+04,1.310495e-01
5.008000e+04,1.339591e-01
5.009000e+04,1.347628e-01
5.010000e+04,1.307976e-01
5.011000e+04,1.326989e-01
5.012000e+04,1.296071e-01
5.013000e+04,1.296186e-01
5.014000e+04,1.338095e-01
5.015000e+04,1.340634e-01
5.016000e+04,1.325029e-01
5.017000e+04,1.344842e-01
5.018000e+04,1.316243e-01
5.019000e+04,1.364221e-01
5.020000e+04,1.311717e-01
5.021000e+04,1.330751e-01
5.022000e+04,1.351629e-01
5.023000e+04,1.325518e-01
5.024000e+04,1.289031e-01
5.025000e+04,1.308167e-01
5.026000e+04,1.375392e-01
5.027000e+04,1.337534e-01
5.028000e+04,1.333081e-01
5.029000e+04,1.319887e-01
5.030000e+04,1.297729e-01
5.031000e+04,1.328533e-01
5.032000e+04,1.322307e-01
5.033000e+04,1.317195e-01
5.034000e+04,1.298692e-01
5.035000e+04,1.330638e-01
5.036000e+04,1.355802e-01
5.037000e+04,1.272872e-01
5.038000e+04,1.345884e-01
5.039000e+04,1.292633e-01
5.040000e+04,1.325745e-01
5.041000e+04,1.328571e-01
5.042000e+04,1.316470e-01
5.043000e+04,1.300998e-01
5.044000e+04,1.327140e-01
5.045000e+04,1.332703e-01
5.046000e+04,1.360185e-01
5.047000e+04,1.336375e-01
5.048000e+04,1.280039e-01
5.049000e+04,1.322347e-01
5.050000e+04,1.319167e-01
5.051000e+04,1.312440e-01
5.052000e+04,1.301999e-01
5.053000e+04,1.314952e-01
5.054000e+04,1.325217e-01
5.055000e+04,1.306636e-01
5.056000e+04,1.344209e-01
5.057000e+04,1.332366e-01
5.058000e+04,1.287906e-01
5.059000e+04,1.353441e-01
5.060000e+04,1.325519e-01
5.061000e+04,1.355211e-01
5.062000e+04,1.297266e-01
5.063000e+04,1.287051e-01
5.064000e+04,1.334991e-01
5.065000e+04,1.333341e-01
5.066000e+04,1.330977e-01
5.067000e+04,1.333193e-01
5.068000e+04,1.320226e-01
5.069000e+04,1.324161e-01
5.070000e+04,1.316779e-01
5.071000e+04,1.335702e-01
5.072000e+04,1.351369e-01
5.073000e+04,1.303957e-01
5.074000e+04,1.320076e-01
5.075000e+04,1.323403e-01
5.076000e+04,1.325972e-01
5.077000e+04,1.331390e-01
5.078000e+04,1.358861e-01
5.079000e+04,1.329998e-01
5.080000e+04,1.346292e-01
5.081000e+04,1.352073e-01
5.082000e+04,1.315827e-01
5.083000e+04,1.315828e-01
5.084000e+04,1.346887e-01
5.085000e+04,1.332555e-01
5.086000e+04,1.293290e-01
5.087000e+04,1.319164e-01
5.088000e+04,1.362424e-01
5.089000e+04,1.343168e-01
5.090000e+04,1.320947e-01
5.091000e+04,1.306368e-01
5.092000e+04,1.302650e-01
5.093000e+04,1.346587e-01
5.094000e+04,1.318067e-01
5.095000e+04,1.309578e-01
5.096000e+04,1.334803e-01
5.097000e+04,1.342536e-01
5.098000e+04,1.327177e-01
5.099000e+04,1.324048e-01
5.100000e+04,1.308969e-01
5.101000e+04,1.290813e-01
5.102000e+04,1.358270e-01
5.103000e+04,1.347145e-01
5.104000e+04,1.366748e-01
5.105000e+04,1.349446e-01
5.106000e+04,1.348109e-01
5.107000e+04,1.317309e-01
5.108000e+04,1.285418e-01
5.109000e+04,1.327892e-01
5.110000e+04,1.351370e-01
5.111000e+04,1.296843e-01
5.112000e+04,1.324726e-01
5.113000e+04,1.345696e-01
5.114000e+04,1.289998e-01
5.115000e+04,1.345697e-01
5.116000e+04,1.330788e-01
5.117000e+04,1.323745e-01
5.118000e+04,1.345327e-01
5.119000e+04,1.331391e-01
5.120000e+04,1.330790e-01
5.121000e+04,1.304186e-01
5.122000e+04,1.329474e-01
5.123000e+04,1.342310e-01
5.124000e+04,1.303878e-01
5.125000e+04,1.341490e-01
5.126000e+04,1.315638e-01
5.127000e+04,1.317800e-01
5.128000e+04,1.359631e-01
5.129000e+04,1.318864e-01
5.130000e+04,1.335476e-01
5.131000e+04,1.313812e-01
5.132000e+04,1.326123e-01
5.133000e+04,1.344247e-01
5.134000e+04,1.346032e-01
5.135000e+04,1.327931e-01
5.136000e+04,1.292826e-01
5.137000e+04,1.292942e-01
5.138000e+04,1.314040e-01
5.139000e+04,1.328682e-01
5.140000e+04,1.319734e-01
5.141000e+04,1.321514e-01
5.142000e+04,1.351890e-01
5.143000e+04,1.324273e-01
5.144000e+04,1.307095e-01
5.145000e+04,1.295724e-01
5.146000e+04,1.337088e-01
5.147000e+04,1.333492e-01
5.148000e+04,1.319887e-01
5.149000e+04,1.315788e-01
5.150000e+04,1.338993e-01
5.151000e+04,1.336674e-01
5.152000e+04,1.352516e-01
5.153000e+04,1.321098e-01
5.154000e+04,1.336936e-01
5.155000e+04,1.291665e-01
5.156000e+04,1.333641e-01
5.157000e+04,1.329812e-01
5.158000e+04,1.311527e-01
5.159000e+04,1.356503e-01
5.160000e+04,1.317043e-01
5.161000e+04,1.323028e-01
5.162000e+04,1.284134e-01
5.163000e+04,1.324915e-01
5.164000e+04,1.315525e-01
5.165000e+04,1.315637e-01
5.166000e+04,1.330941e-01
5.167000e+04,1.355028e-01
5.168000e+04,1.356465e-01
5.169000e+04,1.320189e-01
5.170000e+04,1.321136e-01
5.171000e+04,1.334692e-01
5.172000e+04,1.353589e-01
5.173000e+04,1.357571e-01
5.174000e+04,1.305718e-01
5.175000e+04,1.349407e-01
5.176000e+04,1.313127e-01
5.177000e+04,1.354698e-01
5.178000e+04,1.314840e-01
5.179000e+04,1.301921e-01
5.180000e+04,1.318105e-01
5.181000e+04,1.345734e-01
5.182000e+04,1.329699e-01
5.183000e+04,1.359228e-01
5.184000e+04,1.316510e-01
5.185000e+04,1.338245e-01
5.186000e+04,1.337758e-01
5.187000e+04,1.346925e-01
5.188000e+04,1.318863e-01
5.189000e+04,1.285341e-01
5.190000e+04,1.355802e-01
5.191000e+04,1.356834e-01
5.192000e+04,1.333642e-01
5.193000e+04,1.310991e-01
5.194000e+04,1.298036e-01
5.195000e+04,1.331240e-01
5.196000e+04,1.342758e-01
5.197000e+04,1.331617e-01
5.198000e+04,1.337796e-01
5.199000e+04,1.311526e-01
5.200000e+04,1.297152e-01
5.201000e+04,1.309886e-01
5.202000e+04,1.340336e-01
5.203000e+04,1.318523e-01
5.204000e+04,1.328832e-01
5.205000e+04,1.338842e-01
5.206000e+04,1.326803e-01
5.207000e+04,1.304072e-01
5.208000e+04,1.318295e-01
5.209000e+04,1.268386e-01
5.210000e+04,1.313809e-01
5.211000e+04,1.353701e-01
5.212000e+04,1.282886e-01
5.213000e+04,1.277692e-01
5.214000e+04,1.321136e-01
5.215000e+04,1.313124e-01
5.216000e+04,1.297844e-01
5.217000e+04,1.286896e-01
5.218000e+04,1.362461e-01
5.219000e+04,1.320226e-01
5.220000e+04,1.333941e-01
5.221000e+04,1.329702e-01
5.222000e+04,1.297921e-01
5.223000e+04,1.300383e-01
5.224000e+04,1.297458e-01
5.225000e+04,1.312022e-01
5.226000e+04,1.322800e-01
5.227000e+04,1.312934e-01
5.228000e+04,1.335103e-01
5.229000e+04,1.332253e-01
5.230000e+04,1.379312e-01
5.231000e+04,1.307097e-01
5.232000e+04,1.321628e-01
5.233000e+04,1.348851e-01
5.234000e+04,1.312022e-01
5.235000e+04,1.310419e-01
5.236000e+04,1.353292e-01
5.237000e+04,1.338808e-01
5.238000e+04,1.312440e-01
5.239000e+04,1.326386e-01
5.240000e+04,1.279688e-01
5.241000e+04,1.305525e-01
5.242000e+04,1.298228e-01
5.243000e+04,1.374082e-01
5.244000e+04,1.338805e-01
5.245000e+04,1.294373e-01
5.246000e+04,1.322196e-01
5.247000e+04,1.315753e-01
5.248000e+04,1.292516e-01
5.249000e+04,1.325368e-01
5.250000e+04,1.330489e-01
5.251000e+04,1.334880e-01
5.252000e+04,1.325067e-01
5.253000e+04,1.295068e-01
5.254000e+04,1.304225e-01
5.255000e+04,1.330149e-01
5.256000e+04,1.322837e-01
5.257000e+04,1.328344e-01
5.258000e+04,1.302613e-01
5.259000e+04,1.320529e-01
5.260000e+04,1.313850e-01
5.261000e+04,1.332293e-01
5.262000e+04,1.323218e-01
5.263000e+04,1.332705e-01
5.264000e+04,1.344841e-01
5.265000e+04,1.329888e-01
5.266000e+04,1.313507e-01
5.267000e+04,1.315827e-01
5.268000e+04,1.351666e-01
5.269000e+04,1.324650e-01
5.270000e+04,1.308624e-01
5.271000e+04,1.343055e-01
5.272000e+04,1.311640e-01
5.273000e+04,1.320115e-01
5.274000e+04,1.334579e-01
5.275000e+04,1.325369e-01
5.276000e+04,1.302459e-01
5.277000e+04,1.330189e-01
5.278000e+04,1.339740e-01
5.279000e+04,1.322005e-01
5.280000e+04,1.313125e-01
5.281000e+04,1.350483e-01
5.282000e+04,1.270001e-01
5.283000e+04,1.321363e-01
5.284000e+04,1.320225e-01
5.285000e+04,1.328685e-01
5.286000e+04,1.293097e-01
5.287000e+04,1.309580e-01
5.288000e+04,1.288604e-01
5.289000e+04,1.323670e-01
5.290000e+04,1.349184e-01
5.291000e+04,1.300960e-01
5.292000e+04,1.308358e-01
5.293000e+04,1.340859e-01
5.294000e+04,1.349778e-01
5.295000e+04,1.325027e-01
5.296000e+04,1.287204e-01
5.297000e+04,1.351073e-01
5.298000e+04,1.343948e-01
5.299000e+04,1.321514e-01
5.300000e+04,1.323368e-01
5.301000e+04,1.356391e-01
5.302000e+04,1.336936e-01
5.303000e+04,1.290930e-01
5.304000e+04,1.346329e-01
5.305000e+04,1.264120e-01
5.306000e+04,1.319014e-01
5.307000e+04,1.348850e-01
5.308000e+04,1.339550e-01
5.309000e+04,1.314876e-01
5.310000e+04,1.339775e-01
5.311000e+04,1.351850e-01
5.312000e+04,1.325896e-01
5.313000e+04,1.328683e-01
5.314000e+04,1.320948e-01
5.315000e+04,1.346625e-01
5.316000e+04,1.315370e-01
5.317000e+04,1.290348e-01
5.318000e+04,1.307402e-01
5.319000e+04,1.294064e-01
5.320000e+04,1.342871e-01
5.321000e+04,1.348371e-01
5.322000e+04,1.307861e-01
5.323000e+04,1.323858e-01
5.324000e+04,1.320189e-01
5.325000e+04,1.302231e-01
5.326000e+04,1.354808e-01
5.327000e+04,1.314649e-01
5.328000e+04,1.350332e-01
5.329000e+04,1.348665e-01
5.330000e+04,1.311869e-01
5.331000e+04,1.343057e-01
5.332000e+04,1.303725e-01
5.333000e+04,1.350778e-01
5.334000e+04,1.283356e-01
5.335000e+04,1.350965e-01
5.336000e+04,1.338881e-01
5.337000e+04,1.284757e-01
5.338000e+04,1.302843e-01
5.339000e+04,1.347886e-01
5.340000e+04,1.306752e-01
5.341000e+04,1.310497e-01
5.342000e+04,1.330600e-01
5.343000e+04,1.348406e-01
5.344000e+04,1.317040e-01
5.345000e+04,1.323706e-01
5.346000e+04,1.302920e-01
5.347000e+04,1.297266e-01
5.348000e+04,1.322535e-01
5.349000e+04,1.310687e-01
5.350000e+04,1.344395e-01
5.351000e+04,1.284757e-01
5.352000e+04,1.335403e-01
5.353000e+04,1.303612e-01
5.354000e+04,1.311106e-01
5.355000e+04,1.326537e-01
5.356000e+04,1.340187e-01
5.357000e+04,1.336488e-01
5.358000e+04,1.319430e-01
5.359000e+04,1.323178e-01
5.360000e+04,1.311413e-01
5.361000e+04,1.280545e-01
5.362000e+04,1.303264e-01
5.363000e+04,1.341382e-01
5.364000e+04,1.313659e-01
5.365000e+04,1.308854e-01
5.366000e+04,1.314876e-01
5.367000e+04,1.307746e-01
5.368000e+04,1.299923e-01
5.369000e+04,1.311526e-01
5.370000e+04,1.329173e-01
5.371000e+04,1.298845e-01
5.372000e+04,1.312479e-01
5.373000e+04,1.314610e-01
5.374000e+04,1.310305e-01
5.375000e+04,1.347664e-01
5.376000e+04,1.292516e-01
5.377000e+04,1.293910e-01
5.378000e+04,1.359631e-01
5.379000e+04,1.322005e-01
5.380000e+04,1.310915e-01
5.381000e+04,1.334317e-01
5.382000e+04,1.298652e-01
5.383000e+04,1.311107e-01
5.384000e+04,1.312287e-01
5.385000e+04,1.335439e-01
5.386000e+04,1.351666e-01
5.387000e+04,1.296958e-01
5.388000e+04,1.321892e-01
5.389000e+04,1.317460e-01
5.390000e+04,1.297498e-01
5.391000e+04,1.279100e-01
5.392000e+04,1.354806e-01
5.393000e+04,1.339253e-01
5.394000e+04,1.353550e-01
5.395000e+04,1.284758e-01
5.396000e+04,1.308511e-01
5.397000e+04,1.344135e-01
5.398000e+04,1.304644e-01
5.399000e+04,1.311067e-01
5.400000e+04,1.305911e-01
5.401000e+04,1.331165e-01
5.402000e+04,1.327667e-01
5.403000e+04,1.260713e-01
5.404000e+04,1.319773e-01
5.405000e+04,1.328534e-01
5.406000e+04,1.350740e-01
5.407000e+04,1.353293e-01
5.408000e+04,1.335741e-01
5.409000e+04,1.333416e-01
5.410000e+04,1.303919e-01
5.411000e+04,1.294526e-01
5.412000e+04,1.320682e-01
5.413000e+04,1.331953e-01
5.414000e+04,1.333006e-01
5.415000e+04,1.294527e-01
5.416000e+04,1.329850e-01
5.417000e+04,1.352810e-01
5.418000e+04,1.333191e-01
5.419000e+04,1.320834e-01
5.420000e+04,1.340633e-01
5.421000e+04,1.314953e-01
5.422000e+04,1.278829e-01
5.423000e+04,1.366602e-01
5.424000e+04,1.299344e-01
5.425000e+04,1.300386e-01
5.426000e+04,1.341828e-01
5.427000e+04,1.321740e-01
5.428000e+04,1.305564e-01
5.429000e+04,1.326388e-01
5.430000e+04,1.360809e-01
5.431000e+04,1.335554e-01
5.432000e+04,1.300694e-01
5.433000e+04,1.344431e-01
5.434000e+04,1.318824e-01
5.435000e+04,1.337610e-01
5.436000e+04,1.318406e-01
5.437000e+04,1.359596e-01
5.438000e+04,1.322459e-01
5.439000e+04,1.329098e-01
5.440000e+04,1.341081e-01
5.441000e+04,1.309391e-01
5.442000e+04,1.306521e-01
5.443000e+04,1.299385e-01
5.444000e+04,1.339442e-01
5.445000e+04,1.305793e-01
5.446000e+04,1.312479e-01
5.447000e+04,1.326800e-01
5.448000e+04,1.290117e-01
5.449000e+04,1.300386e-01
5.450000e+04,1.331204e-01
5.451000e+04,1.320075e-01
5.452000e+04,1.317688e-01
5.453000e+04,1.312478e-01
5.454000e+04,1.322045e-01
5.455000e+04,1.316587e-01
5.456000e+04,1.350148e-01
5.457000e+04,1.290661e-01
5.458000e+04,1.339477e-01
5.459000e+04,1.329435e-01
5.460000e+04,1.328232e-01
5.461000e+04,1.293483e-01
5.462000e+04,1.355655e-01
5.463000e+04,1.327141e-01
5.464000e+04,1.317383e-01
5.465000e+04,1.320984e-01
5.466000e+04,1.305603e-01
5.467000e+04,1.287400e-01
5.468000e+04,1.335180e-01
5.469000e+04,1.330150e-01
5.470000e+04,1.307096e-01
5.471000e+04,1.262181e-01
5.472000e+04,1.299345e-01
5.473000e+04,1.307860e-01
5.474000e+04,1.300039e-01
5.475000e+04,1.328495e-01
5.476000e+04,1.325519e-01
5.477000e+04,1.330638e-01
5.478000e+04,1.344396e-01
5.479000e+04,1.320343e-01
5.480000e+04,1.331539e-01
5.481000e+04,1.293136e-01
5.482000e+04,1.297150e-01
5.483000e+04,1.274793e-01
5.484000e+04,1.329737e-01
5.485000e+04,1.302458e-01
5.486000e+04,1.311106e-01
5.487000e+04,1.355211e-01
5.488000e+04,1.316437e-01
5.489000e+04,1.356577e-01
5.490000e+04,1.326085e-01
5.491000e+04,1.290349e-01
5.492000e+04,1.331803e-01
5.493000e+04,1.352552e-01
5.494000e+04,1.323822e-01
5.495000e+04,1.323819e-01
5.496000e+04,1.280507e-01
5.497000e+04,1.315977e-01
5.498000e+04,1.336937e-01
5.499000e+04,1.331165e-01
5.500000e+04,1.340747e-01
5.501000e+04,1.335739e-01
5.502000e+04,1.298191e-01
5.503000e+04,1.305259e-01
5.504000e+04,1.301383e-01
5.505000e+04,1.316093e-01
5.506000e+04,1.339925e-01
5.507000e+04,1.342274e-01
5.508000e+04,1.288643e-01
5.509000e+04,1.348111e-01
5.510000e+04,1.338433e-01
5.511000e+04,1.330641e-01
5.512000e+04,1.334092e-01
5.513000e+04,1.330376e-01
5.514000e+04,1.310000e-01
5.515000e+04,1.290774e-01
5.516000e+04,1.308666e-01
5.517000e+04,1.342648e-01
5.518000e+04,1.282265e-01
5.519000e+04,1.314839e-01
5.520000e+04,1.351924e-01
5.521000e+04,1.304952e-01
5.522000e+04,1.326085e-01
5.523000e+04,1.323859e-01
5.524000e+04,1.350000e-01
5.525000e+04,1.347961e-01
5.526000e+04,1.288603e-01
5.527000e+04,1.312439e-01
5.528000e+04,1.300348e-01
5.529000e+04,1.353699e-01
5.530000e+04,1.319624e-01
5.531000e+04,1.322914e-01
5.532000e+04,1.301460e-01
5.533000e+04,1.300846e-01
5.534000e+04,1.331166e-01
5.535000e+04,1.362826e-01
5.536000e+04,1.283317e-01
5.537000e+04,1.350001e-01
5.538000e+04,1.341715e-01
5.539000e+04,1.326686e-01
5.540000e+04,1.347628e-01
5.541000e+04,1.305604e-01
5.542000e+04,1.308206e-01
5.543000e+04,1.317040e-01
5.544000e+04,1.299040e-01
5.545000e+04,1.305144e-01
5.546000e+04,1.305219e-01
5.547000e+04,1.323820e-01
5.548000e+04,1.287595e-01
5.549000e+04,1.347888e-01
5.550000e+04,1.327366e-01
5.551000e+04,1.310610e-01
5.552000e+04,1.330075e-01
5.553000e+04,1.325179e-01
5.554000e+04,1.322650e-01
5.555000e+04,1.313241e-01
5.556000e+04,1.307668e-01
5.557000e+04,1.301807e-01
5.558000e+04,1.313850e-01
5.559000e+04,1.331276e-01
5.560000e+04,1.323216e-01
5.561000e+04,1.311067e-01
5.562000e+04,1.372917e-01
5.563000e+04,1.340821e-01
5.564000e+04,1.315219e-01
5.565000e+04,1.325632e-01
5.566000e+04,1.341865e-01
5.567000e+04,1.304301e-01
5.568000e+04,1.291550e-01
5.569000e+04,1.313393e-01
5.570000e+04,1.304876e-01
5.571000e+04,1.299345e-01
5.572000e+04,1.318864e-01
5.573000e+04,1.360698e-01
5.574000e+04,1.338281e-01
5.575000e+04,1.313127e-01
5.576000e+04,1.321553e-01
5.577000e+04,1.306177e-01
5.578000e+04,1.334841e-01
5.579000e+04,1.353846e-01
5.580000e+04,1.329474e-01
5.581000e+04,1.355176e-01
5.582000e+04,1.301192e-01
5.583000e+04,1.324045e-01
5.584000e+04,1.319279e-01
5.585000e+04,1.362829e-01
5.586000e+04,1.355949e-01
5.587000e+04,1.346181e-01
5.588000e+04,1.338281e-01
5.589000e+04,1.299037e-01
5.590000e+04,1.299731e-01
5.591000e+04,1.303266e-01
5.592000e+04,1.326688e-01
5.593000e+04,1.322460e-01
5.594000e+04,1.308816e-01
5.595000e+04,1.322347e-01
5.596000e+04,1.305296e-01
5.597000e+04,1.319280e-01
5.598000e+04,1.336938e-01
5.599000e+04,1.317800e-01
5.600000e+04,1.316055e-01
5.601000e+04,1.311105e-01
5.602000e+04,1.331504e-01
5.603000e+04,1.303876e-01
5.604000e+04,1.307747e-01
5.605000e+04,1.343800e-01
5.606000e+04,1.352517e-01
5.607000e+04,1.308359e-01
5.608000e+04,1.322800e-01
5.609000e+04,1.317155e-01
5.610000e+04,1.334841e-01
5.611000e+04,1.342648e-01
5.612000e+04,1.310037e-01
5.613000e+04,1.333004e-01
5.614000e+04,1.341231e-01
5.615000e+04,1.328006e-01
5.616000e+04,1.347628e-01
5.617000e+04,1.311298e-01
5.618000e+04,1.307863e-01
5.619000e+04,1.323216e-01
5.620000e+04,1.310001e-01
5.621000e+04,1.353291e-01
5.622000e+04,1.343913e-01
5.623000e+04,1.327139e-01
5.624000e+04,1.309963e-01
5.625000e+04,1.309579e-01
5.626000e+04,1.327140e-01
5.627000e+04,1.349110e-01
5.628000e+04,1.326952e-01
5.629000e+04,1.357166e-01
5.630000e+04,1.327931e-01
5.631000e+04,1.343317e-01
5.632000e+04,1.305144e-01
5.633000e+04,1.302689e-01
5.634000e+04,1.317004e-01
5.635000e+04,1.305565e-01
5.636000e+04,1.352997e-01
5.637000e+04,1.319850e-01
5.638000e+04,1.327479e-01
5.639000e+04,1.313203e-01
5.640000e+04,1.333304e-01
5.641000e+04,1.293483e-01
5.642000e+04,1.363122e-01
5.643000e+04,1.313698e-01
5.644000e+04,1.332780e-01
5.645000e+04,1.319470e-01
5.646000e+04,1.340932e-01
5.647000e+04,1.342163e-01
5.648000e+04,1.326350e-01
5.649000e+04,1.356245e-01
5.650000e+04,1.361654e-01
5.651000e+04,1.344398e-01
5.652000e+04,1.329249e-01
5.653000e+04,1.334655e-01
5.654000e+04,1.326123e-01
5.655000e+04,1.333902e-01
5.656000e+04,1.352405e-01
5.657000e+04,1.344917e-01
5.658000e+04,1.317802e-01
5.659000e+04,1.350740e-01
5.660000e+04,1.316585e-01
5.661000e+04,1.309733e-01
5.662000e+04,1.315635e-01
5.663000e+04,1.310496e-01
5.664000e+04,1.361839e-01
5.665000e+04,1.338842e-01
5.666000e+04,1.285652e-01
5.667000e+04,1.323141e-01
5.668000e+04,1.318296e-01
5.669000e+04,1.316585e-01
5.670000e+04,1.322346e-01
5.671000e+04,1.339031e-01
5.672000e+04,1.337796e-01
5.673000e+04,1.322799e-01
5.674000e+04,1.372335e-01
5.675000e+04,1.312745e-01
5.676000e+04,1.341976e-01
5.677000e+04,1.332291e-01
5.678000e+04,1.345882e-01
5.679000e+04,1.315067e-01
5.680000e+04,1.329475e-01
5.681000e+04,1.330677e-01
5.682000e+04,1.312137e-01
5.683000e+04,1.322724e-01
5.684000e+04,1.329060e-01
5.685000e+04,1.295878e-01
5.686000e+04,1.331955e-01
5.687000e+04,1.341530e-01
5.688000e+04,1.324764e-01
5.689000e+04,1.341118e-01
5.690000e+04,1.337798e-01
5.691000e+04,1.343318e-01
5.692000e+04,1.337010e-01
5.693000e+04,1.305719e-01
5.694000e+04,1.353736e-01
5.695000e+04,1.345139e-01
5.696000e+04,1.331991e-01
5.697000e+04,1.332140e-01
5.698000e+04,1.310268e-01
5.699000e+04,1.323216e-01
5.700000e+04,1.317385e-01
5.701000e+04,1.314040e-01
5.702000e+04,1.316587e-01
5.703000e+04,1.333567e-01
5.704000e+04,1.289224e-01
5.705000e+04,1.349667e-01
5.706000e+04,1.319015e-01
5.707000e+04,1.309238e-01
5.708000e+04,1.300193e-01
5.709000e+04,1.322347e-01
5.710000e+04,1.306981e-01
5.711000e+04,1.282537e-01
5.712000e+04,1.354511e-01
5.713000e+04,1.312135e-01
5.714000e+04,1.329096e-01
5.715000e+04,1.320831e-01
5.716000e+04,1.329173e-01
5.717000e+04,1.367515e-01
5.718000e+04,1.354844e-01
5.719000e+04,1.342981e-01
5.720000e+04,1.367151e-01
5.721000e+04,1.346810e-01
5.722000e+04,1.271022e-01
5.723000e+04,1.351630e-01
5.724000e+04,1.361652e-01
5.725000e+04,1.313201e-01
5.726000e+04,1.330038e-01
5.727000e+04,1.335215e-01
